Exercício: 2014
Escopo: Municípios do Estado - CE
Tabela: Despesas Orçamentárias (Anexo I-D)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"Total Geral da Despesa";"siconfi-cor_TotalDespesas";5414958046,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.0.00.00.00.00 - Despesas Correntes";"siconfi-cor_DO3.0.00.00.00.00";4847583718,51
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";"siconfi-cor_DO3.1.00.00.00.00";2664698722,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO3.1.90.00.00.00";2343555493,66
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.01.00.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares";"siconfi-cor_DO3.1.90.01.00.00";367966200,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.03.00.00 - Pensões do RPPS e do Militar";"siconfi-cor_DO3.1.90.03.00.00";79896219,25
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.04.00.00 - Contratação por Tempo Determinado";"siconfi-cor_DO3.1.90.04.00.00";65272566,94
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.05.00.00 - Outros Benefícios Previdenciários do servidor ou do militar";"siconfi-cor_DO3.1.90.05.00.00";921836,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";"siconfi-cor_DO3.1.90.11.00.00";1699284243,74
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.13.00.00 - Obrigações Patronais";"siconfi-cor_DO3.1.90.13.00.00";67177264,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.13.01.00 - FGTS";"siconfi-cor_DO3.1.90.13.01.00";7893216,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.13.02.00 - Contribuições Previdenciárias - INSS";"siconfi-cor_DO3.1.90.13.02.00";52320472,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.13.99.00 - Outras Obrigações Patronais";"siconfi-cor_DO3.1.90.13.99.00";6963575,41
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.16.00.00 - Outras Despesas Variáveis - Pessoal Civil";"siconfi-cor_DO3.1.90.16.00.00";8855793,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.91.00.00 - Sentenças Judiciais";"siconfi-cor_DO3.1.90.91.00.00";24265572,41
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.92.00.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.1.90.92.00.00";12306251,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.90.96.00.00 - Ressarcimento de Despesas de Pessoal Requisitado";"siconfi-cor_DO3.1.90.96.00.00";17609544,22
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.91.00.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.1.91.00.00.00";321143228,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.91.13.00.00 - Contribuições Patronais";"siconfi-cor_DI3.1.91.13.00.00";321135551,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.91.13.03.00 - Contribuição Patronal para o RPPS - Intraorçamentária";"siconfi-cor_DI3.1.91.13.03.00";321135551,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.1.91.92.00.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DI3.1.91.92.00.00";7677,19
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.2.00.00.00.00 - Juros e Encargos da Dívida";"siconfi-cor_DO3.2.00.00.00.00";16967735,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.2.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO3.2.90.00.00.00";16967735,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.2.90.21.00.00 - Juros sobre a Dívida por Contrato";"siconfi-cor_DO3.2.90.21.00.00";14686423,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.2.90.22.00.00 - Outros Encargos sobre a Dívida por Contrato";"siconfi-cor_DO3.2.90.22.00.00";2281311,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.00.00.00.00 - Outras Despesas Correntes";"siconfi-cor_DO3.3.00.00.00.00";2165917260,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.20.00.00.00 - Transferências à União";"siconfi-cor_DO3.3.20.00.00.00";555957,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.50.00.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO3.3.50.00.00.00";184108629,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO3.3.90.00.00.00";1979545154,67
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.14.00.00 - Diárias - Civil";"siconfi-cor_DO3.3.90.14.00.00";1744801,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.18.00.00 - Auxílio Financeiro a Estudantes";"siconfi-cor_DO3.3.90.18.00.00";219300,9
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.30.00.00 - Material de Consumo";"siconfi-cor_DO3.3.90.30.00.00";105812886,19
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";"siconfi-cor_DO3.3.90.31.00.00";3536315,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.32.00.00 - Material, Bem ou Serviço para Distribuição Gratuita";"siconfi-cor_DO3.3.90.32.00.00";37517890,97
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.33.00.00 - Passagens e Despesas com Locomoção";"siconfi-cor_DO3.3.90.33.00.00";4675856,9
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.34.00.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"siconfi-cor_DO3.3.90.34.00.00";57802439,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.35.00.00 - Serviços de Consultoria";"siconfi-cor_DO3.3.90.35.00.00";5704610,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO3.3.90.36.00.00";84979885,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.37.00.00 - Locação de Mão-de-Obra";"siconfi-cor_DO3.3.90.37.00.00";303391634,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.39.00.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO3.3.90.39.00.00";1240877437,67
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.41.00.00 - Contribuições";"siconfi-cor_DO3.3.90.41.00.00";799889,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.46.00.00 - Auxílio-Alimentação";"siconfi-cor_DO3.3.90.46.00.00";28064086,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.47.00.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO3.3.90.47.00.00";60516989,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.48.00.00 - Outros Auxílios Financeiros a Pessoas Físicas";"siconfi-cor_DO3.3.90.48.00.00";6708790,32
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.91.00.00 - Sentenças Judiciais";"siconfi-cor_DO3.3.90.91.00.00";3866453,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.92.00.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.3.90.92.00.00";27372509,57
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.90.93.00.00 - Indenizações e Restituições";"siconfi-cor_DO3.3.90.93.00.00";5953377,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"3.3.91.00.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.3.91.00.00.00";1707519,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.0.00.00.00.00 - Despesas de Capital";"siconfi-cor_DO4.0.00.00.00.00";567374327,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.00.00.00.00 - Investimentos";"siconfi-cor_DO4.4.00.00.00.00";523972125,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.50.00.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO4.4.50.00.00.00";514716,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO4.4.90.00.00.00";523272056,66
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.14.00.00 - Diárias - Civil";"siconfi-cor_DO4.4.90.14.00.00";42550,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.30.00.00 - Material de Consumo";"siconfi-cor_DO4.4.90.30.00.00";12609692,78
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.35.00.00 - Serviços de Consultoria";"siconfi-cor_DO4.4.90.35.00.00";11573451,48
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO4.4.90.36.00.00";84416,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.39.00.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO4.4.90.39.00.00";51952438,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.47.00.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO4.4.90.47.00.00";16883,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.51.00.00 - Obras e Instalações";"siconfi-cor_DO4.4.90.51.00.00";344992740,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.51.91.00 - Obras em Andamento";"siconfi-cor_DO4.4.90.51.91.00";336667591,88
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.51.99.00 - Demais Obras e Instalações";"siconfi-cor_DO4.4.90.51.99.00";8325148,32
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.52.00.00 - Equipamentos e Material Permanente";"siconfi-cor_DO4.4.90.52.00.00";39382027,85
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.61.00.00 - Aquisição de Imóveis";"siconfi-cor_DO4.4.90.61.00.00";12703530,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.92.00.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO4.4.90.92.00.00";25044920,67
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.90.93.00.00 - Indenizações e Restituições";"siconfi-cor_DO4.4.90.93.00.00";24869405,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.4.91.00.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI4.4.91.00.00.00";185352,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.5.00.00.00.00 - Inversões Financeiras";"siconfi-cor_DO4.5.00.00.00.00";221906,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.5.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO4.5.90.00.00.00";221906,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.5.90.61.00.00 - Aquisição de Imóveis";"siconfi-cor_DO4.5.90.61.00.00";221906,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.6.00.00.00.00 - Amortização da Dívida";"siconfi-cor_DO4.6.00.00.00.00";43180295,38
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.6.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO4.6.90.00.00.00";43180295,38
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Empenhadas";"4.6.90.71.00.00 - Principal da Dívida Contratual Resgatado";"siconfi-cor_DO4.6.90.71.00.00";43180295,38
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"Total Geral da Despesa";"siconfi-cor_TotalDespesas";5113388585,59
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.0.00.00.00.00 - Despesas Correntes";"siconfi-cor_DO3.0.00.00.00.00";4644068055,24
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";"siconfi-cor_DO3.1.00.00.00.00";2661368718,99
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO3.1.90.00.00.00";2340225490,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.01.00.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares";"siconfi-cor_DO3.1.90.01.00.00";367966200,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.03.00.00 - Pensões do RPPS e do Militar";"siconfi-cor_DO3.1.90.03.00.00";79896219,25
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.04.00.00 - Contratação por Tempo Determinado";"siconfi-cor_DO3.1.90.04.00.00";65272566,94
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.05.00.00 - Outros Benefícios Previdenciários do servidor ou do militar";"siconfi-cor_DO3.1.90.05.00.00";921836,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";"siconfi-cor_DO3.1.90.11.00.00";1699284243,74
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.13.00.00 - Obrigações Patronais";"siconfi-cor_DO3.1.90.13.00.00";67060701,44
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.13.01.00 - FGTS";"siconfi-cor_DO3.1.90.13.01.00";7851135,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.13.02.00 - Contribuições Previdenciárias - INSS";"siconfi-cor_DO3.1.90.13.02.00";52269990,27
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.13.99.00 - Outras Obrigações Patronais";"siconfi-cor_DO3.1.90.13.99.00";6939575,41
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.16.00.00 - Outras Despesas Variáveis - Pessoal Civil";"siconfi-cor_DO3.1.90.16.00.00";8855793,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.91.00.00 - Sentenças Judiciais";"siconfi-cor_DO3.1.90.91.00.00";24265572,41
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.92.00.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.1.90.92.00.00";12306251,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.90.96.00.00 - Ressarcimento de Despesas de Pessoal Requisitado";"siconfi-cor_DO3.1.90.96.00.00";14396103,79
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.91.00.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.1.91.00.00.00";321143228,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.91.13.00.00 - Contribuições Patronais";"siconfi-cor_DI3.1.91.13.00.00";321135551,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.91.13.03.00 - Contribuição Patronal para o RPPS - Intraorçamentária";"siconfi-cor_DI3.1.91.13.03.00";321135551,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.1.91.92.00.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DI3.1.91.92.00.00";7677,19
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.2.00.00.00.00 - Juros e Encargos da Dívida";"siconfi-cor_DO3.2.00.00.00.00";16064680,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.2.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO3.2.90.00.00.00";16064680,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.2.90.21.00.00 - Juros sobre a Dívida por Contrato";"siconfi-cor_DO3.2.90.21.00.00";13944573,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.2.90.22.00.00 - Outros Encargos sobre a Dívida por Contrato";"siconfi-cor_DO3.2.90.22.00.00";2120106,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.00.00.00.00 - Outras Despesas Correntes";"siconfi-cor_DO3.3.00.00.00.00";1966634656,05
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.20.00.00.00 - Transferências à União";"siconfi-cor_DO3.3.20.00.00.00";495457,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.50.00.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO3.3.50.00.00.00";182676143,32
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO3.3.90.00.00.00";1781755536,06
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.14.00.00 - Diárias - Civil";"siconfi-cor_DO3.3.90.14.00.00";1742461,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.18.00.00 - Auxílio Financeiro a Estudantes";"siconfi-cor_DO3.3.90.18.00.00";219300,9
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.30.00.00 - Material de Consumo";"siconfi-cor_DO3.3.90.30.00.00";89293336,92
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";"siconfi-cor_DO3.3.90.31.00.00";3536315,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.32.00.00 - Material, Bem ou Serviço para Distribuição Gratuita";"siconfi-cor_DO3.3.90.32.00.00";24183049,88
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.33.00.00 - Passagens e Despesas com Locomoção";"siconfi-cor_DO3.3.90.33.00.00";4122647,24
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.34.00.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";"siconfi-cor_DO3.3.90.34.00.00";56402555,21
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.35.00.00 - Serviços de Consultoria";"siconfi-cor_DO3.3.90.35.00.00";4467632,66
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO3.3.90.36.00.00";84487076,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.37.00.00 - Locação de Mão-de-Obra";"siconfi-cor_DO3.3.90.37.00.00";296781073,34
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.39.00.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO3.3.90.39.00.00";1085830014,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.41.00.00 - Contribuições";"siconfi-cor_DO3.3.90.41.00.00";799889,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.46.00.00 - Auxílio-Alimentação";"siconfi-cor_DO3.3.90.46.00.00";28064086,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.47.00.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO3.3.90.47.00.00";59831155,44
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.48.00.00 - Outros Auxílios Financeiros a Pessoas Físicas";"siconfi-cor_DO3.3.90.48.00.00";6698290,32
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.91.00.00 - Sentenças Judiciais";"siconfi-cor_DO3.3.90.91.00.00";3386382,29
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.92.00.00 - Despesas de Exercícios Anteriores";"siconfi-cor_DO3.3.90.92.00.00";26156134,63
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.90.93.00.00 - Indenizações e Restituições";"siconfi-cor_DO3.3.90.93.00.00";5754133,72
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"3.3.91.00.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social";"siconfi-cor_DI3.3.91.00.00.00";1707519,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.0.00.00.00.00 - Despesas de Capital";"siconfi-cor_DO4.0.00.00.00.00";469320530,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.00.00.00.00 - Investimentos";"siconfi-cor_DO4.4.00.00.00.00";427775228,29
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.50.00.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos";"siconfi-cor_DO4.4.50.00.00.00";514716,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.00.00.00 - Aplicações Diretas";"siconfi-cor_DO4.4.90.00.00.00";427075159,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.14.00.00 - Diárias - Civil";"siconfi-cor_DO4.4.90.14.00.00";42550,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.30.00.00 - Material de Consumo";"siconfi-cor_DO4.4.90.30.00.00";12246169,87
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.35.00.00 - Serviços de Consultoria";"siconfi-cor_DO4.4.90.35.00.00";7923231,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física";"siconfi-cor_DO4.4.90.36.00.00";84416,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.39.00.00 - Outros Serviços de Terceiros - Pessoa Jurídica";"siconfi-cor_DO4.4.90.39.00.00";45922131,1
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.47.00.00 - Obrigações Tributárias e Contributivas";"siconfi-cor_DO4.4.90.47.00.00";16883,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.51.00.00 - Obras e Instalações";"siconfi-cor_DO4.4.90.51.00.00";274880925,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.51.91.00 - Obras em Andamento";"siconfi-cor_DO4.4.90.51.91.00";268954480,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.51.99.00 - Demais Obras e Instalações";"siconfi-cor_DO4.4.90.51.99.00";5926445,3
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2571896;"Despesas Liquidadas";"4.4.90.52.00.00 - Equipamentos e Material Permanente";"siconfi-cor_DO4.4.90.52.00.00";28471394,62
