Exercício: 2023
Escopo: Municípios do Estado - CE
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";"siconfi-cor_ReceitasExcetoIntraOrcamentarias";12673913825,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.0.0.0.00.0.0 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.0.0";11199005000,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_RO1.1.0.0.00.0.0";3263911392,63
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.0.00.0.0 - Impostos";"siconfi-cor_RO1.1.1.0.00.0.0";3164185115,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.2.00.0.0 - Impostos sobre o Patrimônio";"siconfi-cor_RO1.1.1.2.00.0.0";962504966,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.2.50.0.0 - Imposto sobre a Propriedade Predial e Territorial Urbana";"siconfi-cor_RO1.1.1.2.50.0.0";792178106,51
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.2.53.0.0 - Impostos sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis";"siconfi-cor_RO1.1.1.2.53.0.0";170326859,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.3.00.0.0 - Impostos sobre a Renda e Proventos de Qualquer Natureza";"siconfi-cor_RO1.1.1.3.00.0.0";686332112,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.3.03.0.0 - Imposto sobre a Renda - Retido na Fonte";"siconfi-cor_RO1.1.1.3.03.0.0";686332112,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.3.03.1.0 - Imposto sobre a Renda - Retido na Fonte - Trabalho";"siconfi-cor_RO1.1.1.3.03.1.0";582972265,04
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.3.03.4.0 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos";"siconfi-cor_RO1.1.1.3.03.4.0";103359847,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.4.00.0.0 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços";"siconfi-cor_RO1.1.1.4.00.0.0";1515348036,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.4.51.0.0 - Impostos sobre Serviços";"siconfi-cor_RO1.1.1.4.51.0.0";1515348036,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN";"siconfi-cor_RO1.1.1.4.51.1.0";1515348036,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.2.0.00.0.0 - Taxas";"siconfi-cor_RO1.1.2.0.00.0.0";99726277,61
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia";"siconfi-cor_RO1.1.2.1.00.0.0";3276829,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";"siconfi-cor_RO1.1.2.1.01.0.0";495592,61
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.2.1.04.0.0 - Taxa de Controle e Fiscalização Ambiental";"siconfi-cor_RO1.1.2.1.04.0.0";2781236,92
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços";"siconfi-cor_RO1.1.2.2.00.0.0";96449448,08
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços em Geral";"siconfi-cor_RO1.1.2.2.01.0.0";96449448,08
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.2.0.0.00.0.0 - Contribuições";"siconfi-cor_RO1.2.0.0.00.0.0";683402335,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.2.1.0.00.0.0 - Contribuições Sociais";"siconfi-cor_RO1.2.1.0.00.0.0";466709467,37
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social";"siconfi-cor_RO1.2.1.5.00.0.0";466709467,37
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.2.1.5.01.0.0 - Contribuição do Servidor Civil";"siconfi-cor_RO1.2.1.5.01.0.0";466709467,37
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo";"siconfi-cor_RO1.2.1.5.01.1.0";462555945,11
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.2.1.5.01.4.0 - Contribuição Oriunda de Sentenças Judiciais - Servidor Civil Ativo";"siconfi-cor_RO1.2.1.5.01.4.0";4153522,26
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública";"siconfi-cor_RO1.2.4.0.00.0.0";216692867,79
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.0.0.00.0.0 - Receita Patrimonial";"siconfi-cor_RO1.3.0.0.00.0.0";281084757,58
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado";"siconfi-cor_RO1.3.1.0.00.0.0";13160641,38
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado";"siconfi-cor_RO1.3.1.1.00.0.0";13160641,38
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação";"siconfi-cor_RO1.3.1.1.01.0.0";1203281,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.1.1.01.1.0 - Aluguéis e Arrendamentos";"siconfi-cor_RO1.3.1.1.01.1.0";1203281,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.1.1.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos";"siconfi-cor_RO1.3.1.1.02.0.0";11957359,57
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.2.0.00.0.0 - Valores Mobiliários";"siconfi-cor_RO1.3.2.0.00.0.0";166052818,29
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.2.1.00.0.0 - Juros e Correções Monetárias";"siconfi-cor_RO1.3.2.1.00.0.0";161403538,89
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários";"siconfi-cor_RO1.3.2.1.01.0.0";155663590,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.2.1.04.0.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS";"siconfi-cor_RO1.3.2.1.04.0.0";5739948,42
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.2.2.00.0.0 - Dividendos";"siconfi-cor_RO1.3.2.2.00.0.0";4649279,4
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.3.0.00.0.0 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"siconfi-cor_RO1.3.3.0.00.0.0";100769451,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.3.1.00.0.0 - Delegação para a Prestação dos Serviços de Transporte";"siconfi-cor_RO1.3.3.1.00.0.0";1220963,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.3.1.01.0.0 - Delegação para a Prestação dos Serviços de Transporte Rodoviário";"siconfi-cor_RO1.3.3.1.01.0.0";1220963,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.3.9.00.0.0 - Demais Delegações de Serviços Públicos";"siconfi-cor_RO1.3.3.9.00.0.0";99548487,82
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.3.9.0.00.0.0 - Demais Receitas Patrimoniais";"siconfi-cor_RO1.3.9.0.00.0.0";1101846,89
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.0.0.00.0.0 - Receita de Serviços";"siconfi-cor_RO1.6.0.0.00.0.0";138017580,91
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais";"siconfi-cor_RO1.6.1.0.00.0.0";18088207,87
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.1.1.00.0.0 - Serviços Administrativos e Comerciais Gerais";"siconfi-cor_RO1.6.1.1.00.0.0";18088207,87
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.1.1.01.0.0 - Serviços Administrativos e Comerciais Gerais Prestados por Entidades e Órgãos Públicos em Geral";"siconfi-cor_RO1.6.1.1.01.0.0";4442209,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.1.1.02.0.0 - Inscrição em Concursos e Processos Seletivos";"siconfi-cor_RO1.6.1.1.02.0.0";13645998,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.3.0.00.0.0 - Serviços e Atividades Referentes à Saúde";"siconfi-cor_RO1.6.3.0.00.0.0";119929373,04
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.3.1.00.0.0 - Serviços de Atendimento à Saúde";"siconfi-cor_RO1.6.3.1.00.0.0";569004,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.3.1.99.0.0 - Outros Serviços de Atendimento à Saúde";"siconfi-cor_RO1.6.3.1.99.0.0";569004,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.3.2.00.0.0 - Serviços de Assistência à Saúde de Servidores Civis e Militares";"siconfi-cor_RO1.6.3.2.00.0.0";119360368,61
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.6.3.2.01.0.0 -Serviços de Assistência à Saúde Suplementar de Servidores Civis";"siconfi-cor_RO1.6.3.2.01.0.0";119360368,61
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.0.0.00.0.0 - Transferências Correntes";"siconfi-cor_RO1.7.0.0.00.0.0";6548902321,79
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";"siconfi-cor_RO1.7.1.0.00.0.0";3738105916,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União";"siconfi-cor_RO1.7.1.1.00.0.0";1623395714,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM";"siconfi-cor_RO1.7.1.1.51.0.0";1622814933,61
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal";"siconfi-cor_RO1.7.1.1.51.1.0";1474227170,66
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.1.51.2.0 - Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias";"siconfi-cor_RO1.7.1.1.51.2.0";148587762,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural";"siconfi-cor_RO1.7.1.1.52.0.0";580781,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais";"siconfi-cor_RO1.7.1.2.00.0.0";36824265,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.2.51.0.0 -Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM";"siconfi-cor_RO1.7.1.2.51.0.0";318628,44
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo";"siconfi-cor_RO1.7.1.2.52.0.0";36505637,51
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.2.52.1.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89";"siconfi-cor_RO1.7.1.2.52.1.0";3144175,09
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.2.52.2.0 - Cota-parte pelo Excedente da Produção do Petróleo ¿ Lei nº 9.478/97, artigo 49, I e II";"siconfi-cor_RO1.7.1.2.52.2.0";960140,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";"siconfi-cor_RO1.7.1.2.52.4.0";32401322,39
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ";"siconfi-cor_RO1.7.1.3.00.0.0";1393656858,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde";"siconfi-cor_RO1.7.1.3.50.0.0";1393656858,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária";"siconfi-cor_RO1.7.1.3.50.1.0";271705925,29
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada";"siconfi-cor_RO1.7.1.3.50.2.0";966828370,6
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde";"siconfi-cor_RO1.7.1.3.50.3.0";62384065,64
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica";"siconfi-cor_RO1.7.1.3.50.4.0";15749117,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.3.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Gestão do SUS";"siconfi-cor_RO1.7.1.3.50.5.0";76989379,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.4.00.0.0 -Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE¿ ";"siconfi-cor_RO1.7.1.4.00.0.0";100785645,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.4.50.0.0 - Transferências do Salário-Educação";"siconfi-cor_RO1.7.1.4.50.0.0";51178159,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.4.52.0.0 - Transferências referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE";"siconfi-cor_RO1.7.1.4.52.0.0";49354522,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.4.53.0.0 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar ¿ PNATE";"siconfi-cor_RO1.7.1.4.53.0.0";1637,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.4.99.0.0 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE";"siconfi-cor_RO1.7.1.4.99.0.0";251324,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.5.00.0.0 - Transferências de Recursos de Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB ";"siconfi-cor_RO1.7.1.5.00.0.0";452453311,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.6.00.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";"siconfi-cor_RO1.7.1.6.00.0.0";32544002,1
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.7.00.0.0 - Transferências de Convênios da União e de Suas Entidades";"siconfi-cor_RO1.7.1.7.00.0.0";15941884,6
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.7.99.0.0 - Outras Transferências de Convênios da União e de Suas Entidades";"siconfi-cor_RO1.7.1.7.99.0.0";15941884,6
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades";"siconfi-cor_RO1.7.1.9.00.0.0";82504234,55
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.9.57.0.0 - Transferência Especial da União";"siconfi-cor_RO1.7.1.9.57.0.0";679841,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.9.58.0.0 - Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020";"siconfi-cor_RO1.7.1.9.58.0.0";3106210,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.1.9.99.0.0 - Outras Transferências de Recursos da União e de suas Entidades";"siconfi-cor_RO1.7.1.9.99.0.0";78718183,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades";"siconfi-cor_RO1.7.2.0.00.0.0";1702387435,55
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal";"siconfi-cor_RO1.7.2.1.00.0.0";1554268082,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.1.50.0.0 - Cota-Parte do ICMS";"siconfi-cor_RO1.7.2.1.50.0.0";1077549509,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.1.51.0.0 - Cota-Parte do IPVA";"siconfi-cor_RO1.7.2.1.51.0.0";472851289,06
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios";"siconfi-cor_RO1.7.2.1.52.0.0";3602413,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.1.53.0.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico";"siconfi-cor_RO1.7.2.1.53.0.0";264869,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.2.00.0.0 - Transferências das Compensações Financeiras pela Exploração de Recursos Naturais";"siconfi-cor_RO1.7.2.2.00.0.0";177420,64
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.2.52.0.0 - Cota-parte Royalties ¿ Compensação Financeira pela Produção do Petróleo";"siconfi-cor_RO1.7.2.2.52.0.0";177420,64
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.3.00.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS";"siconfi-cor_RO1.7.2.3.00.0.0";114285304,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.9.00.0.0 - Outras Transferências dos Estados e Distrito Federal";"siconfi-cor_RO1.7.2.9.00.0.0";33656628,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.9.51.0.0 - Transferências de Estados destinadas à Assistência Social";"siconfi-cor_RO1.7.2.9.51.0.0";1849500,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.2.9.53.0.0 - Cota-Parte da Transferência da Compensação Financeira das Perdas com Arrecadação de ICMS - LC nº 194/2022";"siconfi-cor_RO1.7.2.9.53.0.0";31807128,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.4.0.00.0.0 - Transferências de Instituições Privadas";"siconfi-cor_RO1.7.4.0.00.0.0";4627813,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.4.1.00.0.0 - Transferências de Instituições Privadas";"siconfi-cor_RO1.7.4.1.00.0.0";4627813,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.4.1.99.0.0 - Outras Transferências de Instituições Privadas";"siconfi-cor_RO1.7.4.1.99.0.0";4627813,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas";"siconfi-cor_RO1.7.5.0.00.0.0";1100494336,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.5.1.00.0.0 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB";"siconfi-cor_RO1.7.5.1.00.0.0";1100494336,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.6.0.00.0.0 - Transferências do Exterior";"siconfi-cor_RO1.7.6.0.00.0.0";1935450,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.6.1.00.0.0 - Transferências do Exterior";"siconfi-cor_RO1.7.6.1.00.0.0";1935450,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.6.1.99.0.0 - Outras Transferências do Exterior";"siconfi-cor_RO1.7.6.1.99.0.0";1935450,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.9.0.00.0.0 - Demais Transferências Correntes";"siconfi-cor_RO1.7.9.0.00.0.0";1351369,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.9.1.00.0.0 - Transferências de Pessoas Físicas";"siconfi-cor_RO1.7.9.1.00.0.0";1351369,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.7.9.1.99.0.0 - Outras Transferências de Pessoas Físicas";"siconfi-cor_RO1.7.9.1.99.0.0";1351369,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.9.0.0.00.0.0 - Outras Receitas Correntes";"siconfi-cor_RO1.9.0.0.00.0.0";283686612,88
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais";"siconfi-cor_RO1.9.1.0.00.0.0";180781826,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.9.1.1.00.0.0 - Multas Administrativas, Contratuais e Judiciais";"siconfi-cor_RO1.9.1.1.00.0.0";180781826,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.9.1.1.01.0.0 - Multas Previstas em Legislação Específica";"siconfi-cor_RO1.9.1.1.01.0.0";11335655,42
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.9.1.1.07.0.0 - Multas Aplicadas pelos Tribunais de Contas";"siconfi-cor_RO1.9.1.1.07.0.0";94213,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.9.1.1.14.0.0 - Multas Previstas no Código de Trânsito Brasileiro - CTB";"siconfi-cor_RO1.9.1.1.14.0.0";169351957,48
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"Receitas Brutas Realizadas";"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos";"siconfi-cor_RO1.9.2.0.00.0.0";53520790,16
